correct,row
0.020864333285012804,0.005374388664364238
0.02005331218698103,0.007099135171850568
0.02206629312740127,0.006823358328525764
0.02085450752423801,0.004784834137497418
0.017781723055414478,0.004388445289014387
0.019679520889711477,0.006304028277671736
0.017021745508237984,0.0059471658078517065
0.015570312285699162,0.007704141750385807
0.018431470222402546,0.00695997402070192
0.022000839048177734,0.005601886126918254
0.020210004574587548,0.007189883759363136
0.020015747701097153,0.004881115853016982
0.02118963371470417,0.008218096610055348
0.02242251837810416,0.007432156988346095
0.017071712728437438,0.006308368457695224
0.014828672724002234,0.00757290812250444
0.019786208330465294,0.007548274977536407
0.015189311073491196,0.005854859879799168
0.017007516006314782,0.006563522102615349
0.018355815721329494,0.006938075848645364
0.018464185926721055,0.008282098345960831
0.017220312890151468,0.006811626482029931
0.022673681376986554,0.00764618006482265
0.02016303418949561,0.006529107603841622
0.018109835577190925,0.007684902620397338
0.01951025147961949,0.006897216650313065
0.020355681831511485,0.005239575737525093
0.019243723824380443,0.005868810809489977
0.015437928974697868,0.006635092634879269
0.02012161463021267,0.004868919470379596
0.0182771264618522,0.00622670189745278
0.016687280352726597,0.006111785053126373
0.020848942502938006,0.00533375016417259
0.02020829185486195,0.005190898927310839
0.016842198682159748,0.005295512322970319
0.019025317013386722,0.006950195870704334
0.01786809722732663,0.008506797827620094
0.01831666588578229,0.006252331216118567
0.019727323841242095,0.006879034030452091
0.01862537962897315,0.006751890231929791
0.018973932028167773,0.0052894722206200395
0.02034703289070583,0.007376413841473806
0.01876287425449974,0.007724315913481106
0.01716200857502781,0.005899200357787682
0.018695285156355546,0.009497407500498878
0.017333323380060106,0.0091870503982866
0.018070278704395037,0.009385527529586102
0.018895052917481947,0.007440147633603567
0.018673203168336316,0.008100961300065324
0.018835972297182035,0.006143886392064868
0.01691419780775849,0.005597333493873813
0.017574877766581287,0.006389799055408818
0.020634873291449973,0.008349996870793963
0.018088708188743086,0.0054739856430541245
0.02141047188392542,0.004983821950687806
0.015065646408219835,0.006634642068610974
0.01927264300280751,0.005474533916442592
0.02076331092140249,0.008196461112854436
0.017782796043568694,0.008181503431864745
0.016534618857230066,0.006336441065137199
0.019361263342236756,0.005776953689035413
0.019770342113560324,0.007043936696993991
0.01948393278597571,0.007321513109536437
0.01919358124853887,0.009166969226451993
0.019680573692694492,0.005512061126758505
0.01955767585633339,0.007852415645532185
0.019267091834240135,0.006437318572796058
0.01821546370075433,0.006475485425631922
0.02056173380221038,0.010795177645169685
0.016995542019745846,0.0064327465808131645
0.01789935890806804,0.009119762013391486
0.019624379746556397,0.005946676576740306
0.02003759242435721,0.00937451666085698
0.017154770467340708,0.005968069042825319
0.017313887039635545,0.004833617351339026
0.01807531135528606,0.007103516506453023
0.016227758367328038,0.006088404938734304
0.022767370593110403,0.006166923341882735
0.022786364774952772,0.007036302721871612
0.01761948524234691,0.005219705470609348
0.019598310716026135,0.004737384972553604
0.01679562876630003,0.00686006113250337
0.019544085762788543,0.0070564082035319275
0.0209100324980368,0.006297865241434941
0.016639224233306993,0.008605475774159155
0.02051740441118155,0.005990750243668463
0.014561284776243633,0.0054908490866483195
0.015721743113965014,0.005149661341476985
0.01941787571471365,0.005413647187208714
0.019883544158280864,0.0075663154149083756
0.0175417287714994,0.006044258864482122
0.020936633231768975,0.0054683596980109606
0.017666443097937745,0.006748167445257525
0.01761444225847575,0.008228486479931463
0.019174908706228733,0.01000890796576992
0.015583289185001847,0.005035854159928244
0.01690168733310704,0.006991319578211974
0.020491426767742738,0.006544857373239732
0.0188425492809573,0.0047834521985568035
0.01805944839952567,0.0052927121398619326
0.01757828666322514,0.006898070232270959
0.020485064516527984,0.004650927214657652
0.01807069454167598,0.009727846973577314
0.019352039612945293,0.006187311926945771
0.021483389779226814,0.006153276005901986
0.020996378908994418,0.00489936445242678
0.01940847209206109,0.00532593053199959
0.014409098546533383,0.007639820803459041
0.017482405749537633,0.006199233316906083
0.02006646433695891,0.007112123400559667
0.015851456583347856,0.0059371069452712755
0.015995172842641736,0.00451924170132878
0.01873462810102622,0.004727668408847641
0.019335777665437148,0.00577542998325109
0.018621324521259974,0.008064913354366987
