cluster_perm_dR2_M,naive_row_perm_dR2_M
8.048119896932237e-05,1.029703559303404e-05
3.073424850585159e-05,2.1142865392931503e-06
4.968889312459863e-06,2.603932160528212e-05
1.8173769201271133e-05,1.8299518010853967e-05
1.1568801199083614e-06,5.083946608604831e-06
6.006640405752731e-05,4.0401365822293515e-06
7.368517180080611e-07,2.7997137357897293e-05
2.776060151563123e-05,7.649119994739492e-06
2.0766776491528158e-05,6.698455927867634e-06
2.3609048340941534e-05,5.289439977988958e-06
0.00019970193145578606,8.064447723710609e-06
0.0001747481213581636,8.040930819627305e-06
5.537331921893312e-06,0.00014873567413648618
9.250335989608466e-05,0.00029846164218034566
2.5701476209450106e-06,1.7181014125295237e-05
2.054859609089573e-06,0.000163621785232716
3.0069462060089937e-05,4.052636007924611e-06
0.00027261855933543433,6.077574167094393e-06
4.632027590539582e-05,0.0001166543317727424
0.00026900811485675654,2.1055923317938783e-05
7.498794215236444e-07,2.4772341018911307e-05
7.111044171358995e-06,4.487492475230158e-06
6.708305696495577e-06,0.00021624234181444384
1.7598280658705803e-05,8.673929101818745e-06
5.109132299387017e-08,4.249958408772786e-05
6.863787760548602e-05,0.00021811276173300346
0.00011178755891987413,0.00012228965033217522
1.8557372492060063e-05,5.0762021462862154e-05
0.00027846278131216627,6.483009659601298e-06
1.029614905620705e-06,1.212325134623058e-06
1.1030018519119763e-05,3.411496391705369e-05
3.2401904131833e-06,4.81882188207951e-05
5.691881547877003e-07,0.00010023053376401275
0.00011602857779579615,5.08504131796659e-05
2.996254994491625e-07,8.157179112353698e-05
0.00010186734626827566,0.0001573792484406723
3.1204419471675935e-05,5.895984120500507e-06
1.5177993526242187e-05,0.0001079712070040253
8.261130378597088e-07,2.9017194405476827e-07
0.00010612404379344664,8.740394839874668e-05
4.6703038583197506e-05,0.00011202203103915988
3.7539246391801155e-05,0.000102435074282615
1.1189002340571395e-08,3.12704046080097e-05
2.4783575794089853e-08,3.229044335572869e-05
1.940204287545003e-06,1.8670586780493087e-05
1.976784002264643e-06,0.00011886436147254197
3.497652049111943e-07,0.00017170175119789584
5.560714324579621e-07,0.0002066671688099664
2.2333603068628795e-05,2.2373799447063756e-06
0.00010872900916705495,0.00018556390323478777
6.449108134507849e-05,3.41664147022369e-05
8.426361391419811e-06,4.948323887264395e-06
2.697743345835502e-07,6.845362376293455e-05
0.00019466607313337573,1.2875089462482957e-05
1.35907674920693e-05,0.00013643454280358542
0.0002917650535453757,8.506657519897596e-05
4.60766672670038e-05,1.2655249472186387e-05
5.3432689012266515e-06,6.4766021636846045e-06
5.8488807210474366e-05,3.2206180830791994e-05
2.836522460884733e-06,5.793540744822834e-06
3.760099982620871e-05,1.0616287504968693e-06
2.7963236992236202e-05,2.1632660901407625e-05
1.3650717485975143e-05,6.416890010908026e-06
1.3175949412888055e-06,1.8978938957151516e-05
0.00013430923118817583,8.213866628797758e-06
1.3500498479090492e-06,2.5530736866538437e-05
3.2496611902052425e-06,1.2106577248970861e-05
3.026560299747817e-05,8.870975746090877e-05
4.156055264404287e-05,4.056913089820239e-05
5.616004660172085e-05,2.1318693751919954e-05
0.00031119339687033014,2.7705282592972504e-05
2.6242918208655614e-05,0.00019760604397573716
2.4674968551713005e-05,3.70918637064413e-05
6.385622447861645e-07,5.487395027585233e-05
8.483775800454063e-05,0.0001265239658895149
0.00012648126096299856,2.8141119821586322e-05
3.476410372139499e-05,2.2434471228212927e-05
5.65901253673002e-05,0.00019426763627930664
3.769837959343393e-05,2.444489832839836e-05
2.5842107289978495e-08,1.2242394764558337e-07
1.388528943031268e-06,5.069763897002831e-05
7.700208999282783e-08,5.494538580172662e-06
1.7862086315728499e-06,6.360846347985978e-05
7.261665923637573e-05,3.112288225962427e-05
4.1858548240258406e-05,5.819315234772686e-05
0.0001922086319308122,9.473612864980181e-06
2.9375878248220255e-05,8.157332871949088e-05
2.9123492632268736e-08,1.4150221428630856e-05
2.804653367271858e-05,1.4035450236126983e-06
3.7180125386486796e-06,9.219224795975577e-06
2.594892323548114e-05,3.0577821731807994e-05
7.8425462159341e-08,2.2295193298699058e-05
2.604464301963733e-05,8.017619053028682e-06
6.979701932579712e-05,1.3317511000843522e-05
1.8747717146479039e-06,9.095935536046429e-07
1.8009964952505056e-05,0.00031874954262898743
1.2910874160796544e-06,0.00013185670486523816
3.2825725256125783e-06,0.0003457446824216673
3.9159318580427e-05,2.4562078911026496e-06
3.844734608284513e-05,4.1213233680910546e-05
4.812342941238703e-09,4.565949302649794e-05
1.2460203381810036e-05,5.652660386567791e-07
0.0002613222176854849,7.3902205725166194e-06
1.153482151107405e-07,3.2051969335794565e-07
0.00013802048023005834,0.0002532789780873137
4.730607313989142e-05,3.836242907669983e-07
1.8774407309707565e-05,2.238167276405735e-06
9.396469364484242e-05,2.166684190054416e-05
