cluster_perm_dR2_M,naive_row_perm_dR2_M
9.273183288882322e-05,3.8063205266988628e-06
6.204719109948275e-05,2.437507996999953e-07
0.00015234648639592067,1.3741227057055552e-05
2.0908387384045434e-06,8.269747759445494e-06
5.4824782164490046e-05,7.342371722359015e-05
6.747384232375562e-06,2.109516400172695e-06
0.00017260948820676497,9.789716978813333e-06
9.659553952993675e-06,4.571099864298291e-06
6.433444346983128e-05,0.00038444853630331736
1.3589588224529435e-07,1.2555758121898339e-05
7.165086325973619e-05,4.500951686626015e-07
7.3521516608478386e-06,6.760726117269478e-05
0.0003043094884111014,0.0001570136179564572
9.94053492902644e-07,4.787489237240648e-05
0.00013281338762206567,5.97382660010226e-05
0.0001389448790638573,1.88881382030553e-05
0.00011862029660917057,3.728041945693178e-05
8.016863992439671e-05,1.6461915251716084e-05
2.3467269573710218e-05,5.8691559142348285e-06
7.731103626854525e-05,5.232060281988246e-06
0.00023371258825369683,2.1497537199902032e-05
3.8883366501764145e-05,3.7857566881046527e-07
4.328401292548161e-05,3.202388595633116e-05
1.621747259829894e-05,1.685761685542671e-05
0.00014736402093181917,2.538372846155687e-05
0.00020029835510968906,0.00019832275368335844
2.1154336228408253e-09,3.302377357192798e-05
2.7096139917636044e-10,7.511744496511622e-05
4.5713235044432174e-05,3.1189660246283796e-06
1.900577652635201e-06,5.863050200822128e-06
2.025925798371602e-05,3.538610825260815e-05
1.4289333454401205e-05,8.662432215599325e-05
6.0878311351125026e-05,2.6476994987145015e-05
2.392569375006771e-05,5.787463915284408e-06
6.496293574282963e-06,0.00022327285431399612
5.0289049258490074e-05,1.6058865974896485e-05
0.00041517363491304577,0.0002719373914866766
0.00010012400554834376,6.977120140701562e-05
2.852394893099519e-05,0.00012412397645266424
8.626884210602147e-05,2.095863185471535e-05
8.63437121347601e-06,7.670168992786393e-07
8.681505386408662e-06,0.0002758839942758156
9.977759436812242e-05,8.447544122386893e-06
4.808779271563668e-06,5.302173002029673e-06
1.3318354735450189e-05,1.811953190754791e-06
6.74487343714172e-06,3.3958116092366396e-06
3.4230642619835596e-05,1.2324121827443929e-06
7.134247026960465e-05,1.4546006725003654e-06
6.613880601136531e-05,2.3167330251253276e-08
7.230345675320422e-05,4.7186679701808006e-05
4.587879371495121e-05,8.126064788659224e-05
1.5609780706408503e-05,1.1818528994220488e-06
1.578803619488671e-06,6.856823072204841e-05
6.042514894216774e-05,4.603086466359163e-05
3.0342424030819506e-05,0.00011031257842782765
0.00016836049052202244,0.00013334020543523154
5.109768909838992e-07,6.209579048113809e-05
0.00046757193379851124,2.5608165290607037e-05
0.00011817378446410517,7.200713875020706e-05
5.294815991116781e-05,0.00026844703549158515
2.7650941132924547e-05,4.604145255699126e-09
6.545818582130925e-06,9.045792529963228e-05
7.98979392628973e-07,9.701261123908965e-06
2.5793399090177617e-06,0.00012993716547985787
0.0005035177263197639,0.00015873867659328952
2.0604105037609893e-09,0.0005535360247945597
5.7616099937416414e-05,3.1553880719385016e-05
0.0003417453120250566,6.294162909273401e-07
0.0002994526714050549,2.745004356867462e-05
2.7083529645128226e-05,6.845414876382989e-07
0.0001650073471412049,8.008043242297231e-05
4.750263314864323e-06,0.00011161447930764944
0.00010756839746304172,9.47832903303326e-05
1.4792798767226055e-05,1.784084006755107e-06
1.463045286383997e-07,0.00010214409377505489
3.3750318352450185e-06,0.00010176917665567947
1.451577855121795e-05,1.204009343926115e-06
3.842547130047955e-05,1.6932288399941572e-05
8.892888906189565e-06,2.2664765198051903e-05
0.0001177051657022669,0.000313430278297355
2.3621467089998925e-05,6.743946964481981e-06
0.00046795409972918837,0.0003229123065706931
0.00019296848960986287,2.020934616069036e-05
0.00010976811077444152,0.00018916460549117477
0.00022878260634343463,5.546171286140494e-06
1.7209796383948154e-06,5.8861979651177275e-05
0.0003145149472348869,4.386115022863262e-07
1.1045715533305685e-05,0.00011374041562491927
7.0827323881186966e-06,6.369428981885325e-05
4.773269754347188e-05,3.465171406000104e-05
2.3599596610995653e-06,5.880904587574336e-06
9.370995748935244e-07,2.606744847495973e-05
3.888440703836533e-05,0.0003265647601096613
0.00018323901964915462,0.0001346878995326579
0.00013107611481561314,3.284021642746298e-05
2.0049006367184206e-05,2.2618959435146417e-06
3.958442408500735e-06,0.00010723045516343769
5.35489434990841e-06,2.3629635493306084e-05
1.698946946425149e-05,7.060897469802256e-06
7.943620612377563e-07,3.717532743216688e-05
6.642102521862912e-06,2.9540833252469298e-06
0.0003887348578392098,1.782904398353946e-05
0.0004032725268638959,0.00030573470243284984
4.786982783102797e-06,5.4598888219066386e-08
1.281779877821725e-06,3.514052296116529e-05
7.542773355813296e-05,3.462225517863962e-05
1.002587866663863e-05,0.0002706170436821445
0.00011075119349009834,4.6429075898963294e-07
0.0001715947139148293,0.00013557580115033293
0.00013125976248797459,1.6744735689982885e-08
5.496477252917594e-05,7.376321911317212e-06
0.000115174461048374,4.531698336959628e-07
0.0004710286344740191,3.350122612009265e-05
1.8269809830762114e-07,9.463454034015823e-05
0.0012984844284972992,9.877432744371454e-05
0.00011669255174786182,2.5988770286886677e-05
1.0745659306067757e-05,0.0002164349631242771
5.801576621817561e-06,9.40641826396045e-07
2.177365231634863e-05,7.6661464203833e-05
1.2615086409623176e-05,0.00022998486390620392
7.560923424184794e-05,6.357659704902574e-06
0.00013738890286295178,7.359652477030897e-05
3.087100737336718e-05,0.00019744320568848274
6.742484378594038e-05,3.7105429852300484e-07
4.157264697039215e-05,0.00035986197407201196
0.0002677182169972076,5.575425423045628e-05
0.0003381897277030193,2.5286700355429143e-05
7.736138079822362e-05,5.579028567660353e-05
5.799322016948512e-05,5.687364672526072e-05
3.581860073401435e-06,3.2719698531297e-05
4.549171500825694e-07,4.532585091427845e-05
2.6898185507740922e-05,0.00014852741157061263
7.368842767013371e-05,3.34435823612452e-07
4.2863729956785175e-05,3.188383034190185e-05
1.4877769791030405e-05,2.6277171241035518e-05
4.029742818206231e-05,1.851297448283944e-06
1.5726329749083675e-05,0.00013813331742331504
9.068707851509624e-06,0.00011674406809231223
0.00029377682278211527,3.0577813038250184e-06
8.159106396210855e-07,6.65117174081926e-07
5.234837109337046e-05,3.7498987709252256e-05
2.17480243729309e-05,3.896695533640461e-06
3.503416346285269e-05,7.348751024439885e-05
7.652443320625386e-05,4.173337342804478e-05
6.126537738391476e-05,0.00011422995296861108
1.4712100174445896e-05,6.0219513372358215e-05
1.4889681386034259e-08,1.3221595536116296e-07
0.00014635009489099353,2.0882421665203223e-05
1.8442568752229003e-05,7.591249517608315e-05
1.336359292861428e-05,5.234600548529717e-05
3.5162178731256046e-05,1.0411508564663161e-05
8.76065377026788e-05,2.814847976740354e-06
0.0001878362072034223,2.2288027188206944e-05
5.0233831620166406e-06,4.6899438486534914e-06
1.2283809879428332e-07,2.7786479702643372e-05
3.4989194745230235e-07,1.809904201396029e-05
