cluster_null,row_null
5.48676287032146e-05,-0.00023594610002930505
-0.00011012501833473909,-0.00025339190425377467
-0.00019532985617309873,6.334475274383244e-05
-0.00011567704131987266,-0.00023232299396114264
-0.00044152923979257075,-0.0002896341756439824
-0.0005220454933343444,-0.0003195822306270024
-0.000521443795656884,-0.0001455253281342772
0.00010990410805722384,7.988501656852609e-05
0.00040843224240072473,-0.00020403011611924704
0.00023740588661469442,-0.00027618593824196846
-0.0004712525946435342,-0.0003860102269966914
-0.00018166456883172977,-0.00024510605770178273
-0.00026581593967345274,-0.0003986604351766676
-3.75208226247592e-05,-0.0001963837755795117
-0.00014880865105604268,-0.0003615892661895659
-0.0005744360661392722,-0.00020069254475596487
0.0006710998389990452,-7.831879231656735e-05
0.00012668002944349332,-0.00016617106626259925
-0.00030496401900359515,0.0004489201582867919
-0.00019574455440041216,-0.00012446085893913494
-0.00018197824342569557,-0.00015266687383985733
0.00042912290600105596,-0.0002780524392571593
0.000458194101408238,-0.0002851589224088791
-0.00017127140829453769,0.00018725205328240513
-0.00023000435038500466,-0.00013504886016135753
0.0005492339576596006,-0.00047950553850995004
0.00014444790410139685,-0.00018203933582761067
0.00047369980506206666,-0.0003896426711514911
-0.0001788888090025198,-0.00011152557936211505
-0.0001943996024432737,-0.00019830826332800644
0.00039648133815484154,-0.00023114244747235446
-0.0002586340587457103,-0.0002442437282371701
-0.00010220069199551318,-0.0001836670236776694
8.366790413749658e-05,0.00011547067416595169
-2.338671630397471e-05,0.0001319659672979201
0.0022356710003176294,-0.0006247158387050478
0.0005786754713262843,-0.0005291912900365903
0.00025195069011896276,-0.00022926416647262027
-0.0002371518245043447,-0.0004347421340584745
-0.00019845575683485883,-0.0002830071871097184
-0.0005145391909083807,-0.0002560012751440244
0.0003169546250915145,-0.00027465576590723906
-0.00011997035047750515,0.00011421327135863191
-0.00020349316156109687,-0.0003833884024529999
-0.00020448842472886586,-0.00048238949397905184
-0.00022257016751947578,-0.0001233816737603588
-0.00015919956685472858,-0.00014585041964865209
0.0002625389860222427,-0.0002739295356837257
-0.00018404208186317828,-0.00035810224852406147
-0.00012847141955407704,-0.00011157613998802329
0.0002521483135734526,-0.00030659274550726145
-2.3825166246216334e-05,-0.0002133448659978887
-0.00018435414917605808,1.2159378794951436e-05
-0.00022809850711857926,6.528866739252681e-05
-0.00021743688284270313,-2.809394596214876e-05
0.00037275037190198645,-0.0002714474260144817
-5.6225256667263857e-05,-3.2573274989955436e-05
-0.00018258501120638204,-0.00039808509022010163
-0.00023576555815896238,3.73207791424246e-05
0.0001628070109992441,-0.0008360339987918408
-0.0002526448868475084,-0.00018190792106209663
-0.00015335629254453753,-1.3102414319288158e-05
-5.983568220757629e-05,-0.00021174518702382628
-5.847332817954243e-05,-0.00021778201191313684
9.213073900582458e-05,-0.00019053679754654773
3.299938817757919e-05,-0.00022908828196177566
-0.00018140913251474267,-0.0002678077600744011
-0.00017025582237306658,-0.00034728416734830514
-0.00039394096583933447,-0.00027362570612077253
-0.0001991168703885382,-0.0002779576858844557
-0.00015661980991665825,-0.0001757001858340157
-2.8935231715099263e-06,-0.0006119895767473515
0.0001711328367217657,-0.000264996014173402
0.0008312437847249887,-0.0003396401566195806
5.0015078852050365e-05,-0.0001190647287662161
-0.0002241639364516379,-0.00016793804154646708
-0.00020615768671017332,-0.0002425220622603863
5.49398892656372e-05,-0.0002756815742113172
0.0009490754756812381,-0.00024765537113824454
-0.0002443488830279339,-0.00020882550899425922
0.0003050220186883168,-0.0004577805841348148
-0.00024789917885192914,-0.0002195004936945688
-2.667401116240864e-05,-0.00019341151411123025
-1.7230386195055125e-05,-0.00019738977400440838
0.0005861389890051694,-0.00033510383740598115
-7.814595958888226e-06,-0.00024135682528747537
0.000331250239432479,-0.00033628168187249674
-0.00017926741606688612,1.047325358993767e-05
0.0003761406497243547,-0.000213689419904739
0.00017892778090455863,-0.00039805269742465565
-0.00010000592076142567,-0.00019614558091374246
-0.0002500525468100978,-9.905460270343003e-05
-0.00047940928905532143,-0.00039397614158798167
-0.00019929910287763697,-7.616558968215337e-05
0.00016546879068868314,-0.00027911236302302633
-0.00029441725594270274,-0.00034627390321961826
-9.692678723338677e-05,-0.0004852465739385581
-0.00017250218191888766,-0.0002814224838995072
-0.00020955738918781996,-0.00019872543595456094
-0.00018128115776805398,-0.000257532122127202
-0.00017617066330621878,-0.0002693837055773862
-0.00019195049944575882,-0.0003240188894387819
-0.00010591670943005393,-7.27558977684506e-05
0.0002749003193800448,-0.0001619874064512361
-0.00018387151894261322,0.0002877234013431984
-0.00018701054038283704,-0.0002154923997536029
-0.00010840151530200348,-0.00027511324499185363
-0.0002002555739422096,-0.00026033190073915247
-0.00017512133229968807,-0.0006965402104492924
3.8964491079429564e-05,-0.000151896349001035
0.0005309275062962415,-0.0002443114680250602
0.0001592918562899337,-0.00032730692238325254
-1.6557629153202136e-05,-0.00011220208304874024
-0.0002544892274366495,-0.0001498011830921575
-0.0004828096940712179,1.702733275599222e-06
6.590767382963492e-07,-0.00016972602737341802
-0.000451748783529049,-4.846620085197095e-05
-7.826615644102031e-05,-0.0002483636863964689
0.0002898918475310319,-0.00034344243239337047
0.00094485812208156,-0.00036057868831573803
-0.00010022348768878864,-0.00021749049077635085
-7.771643283860374e-05,-0.00012006922300289435
-0.00015584136054447306,-0.00022567601585199437
-0.00016717880863503787,-0.000277149693416634
0.0006510715624673535,-9.686076577830605e-05
9.062254439806683e-05,-0.000266971612177036
-0.00019353686164613748,-0.0004937372117405081
-0.00019914942555376847,-0.0002477491595586079
0.00012975167495576923,-0.00017123959563247748
-2.9666845196119063e-05,-0.0002440127798009062
-0.00020987905243963212,-0.00015524030600033711
-0.00019911103113057216,-0.0003322000502302691
-8.356269340370481e-06,-0.00048668951497221613
-0.00045907778486298234,-2.671949323806988e-05
-0.000488977062822471,7.452377029137924e-05
-0.0003106553201238649,-0.00023174475602649736
0.0003341468008801751,-0.0005827027041954702
-7.765345512189548e-05,-0.0002861845472658109
0.0005961691755929088,-0.0004180448929345104
-0.00010386391383820914,-0.0001962750302404448
-0.00022283763963903969,-0.0003332131028211949
-0.00014742772245679436,-0.00017510060785974613
3.680221939406092e-05,-0.00038164142435426207
-0.00026586465241507096,-0.0003188852614575133
8.234280553787166e-05,0.00010830097890501822
0.00024622359951298467,-0.00028740440294083847
0.0008491213982529944,-9.873732502763133e-05
-0.0002943036781337671,-0.00028177288974895465
-0.00044533264768475966,-0.00044414918689539284
5.035173571288354e-05,-0.00026975060147194085
-0.00017982116724457597,-0.00024844234857401837
-0.00019560855655487153,-0.0002483353480042805
