player_id,player_name,s1,s2,naive_rate1,naive_rate2,drb_secure1,drb_secure2,orb_secure1,orb_secure2,drb_opp_pm1,drb_opp_pm2,orb_opp_pm1,orb_opp_pm2,min1,min2,drb_opp1,drb_opp2,orb_opp1,orb_opp2
100720.0,Sue Bird,2021,2022,0.0920898643593039,0.0697944939899185,0.0853333333333333,0.0723404255319148,0.0099290780141843,0.0082417582417582,0.8633424783684746,0.6834044203179528,0.8115419296663661,0.7056998836758435,868.7166666666667,1031.6,750,705,705,728
100940.0,Diana Taurasi,2021,2022,0.139559378565786,0.1102195726392041,0.140625,0.1096059113300492,0.0076335877862595,0.0084235860409145,0.5898358641270957,0.844323518707866,0.5174229790222067,0.8640798571997989,759.5333333333333,961.7166666666668,448,812,393,831
100940.0,Diana Taurasi,2022,2023,0.1102195726392041,0.1311552473851216,0.1096059113300492,0.1444805194805195,0.0084235860409145,0.0037453183520599,0.844323518707866,0.8687272299917733,0.8640798571997989,0.7530849688565049,961.7166666666668,709.0833333333334,812,616,831,534
100940.0,Diana Taurasi,2023,2024,0.1311552473851216,0.1295955049391293,0.1444805194805195,0.1159114857744994,0.0037453183520599,0.0125284738041002,0.8687272299917733,0.8600428964142223,0.7530849688565049,0.7956982750808084,709.0833333333334,1103.4333333333334,616,949,534,878
201480.0,Sylvia Fowles,2021,2022,0.3310858581504026,0.3535920461834509,0.2242647058823529,0.2269692923898531,0.0389784946236559,0.0370898716119828,0.8442689382835267,0.9008178319435536,0.7697746201996861,0.8430885182809493,966.5166666666668,831.4666666666667,816,749,744,701
201496.0,Candace Parker,2021,2022,0.2948272191868303,0.3169678788322236,0.2041884816753926,0.2051915945611866,0.0319548872180451,0.0257104194857916,0.609877244021855,0.7103241384356479,0.566238558149436,0.6488622228726129,939.5333333333332,1138.9166666666667,573,809,532,739
201496.0,Candace Parker,2022,2023,0.3169678788322236,0.2280028206534513,0.2051915945611866,0.1616161616161616,0.0257104194857916,0.0276923076923076,0.7103241384356479,0.9308156389563583,0.6488622228726129,0.7639269764162032,1138.9166666666667,425.4333333333333,809,396,739,325
201516.0,Allie Quigley,2021,2022,0.1018711018711018,0.0984784633810939,0.0522388059701492,0.0709914320685434,0.0278293135435992,0.0194174757281553,0.5571725571725572,0.7248369782194028,0.5602910602910602,0.6396664152952135,962.0,1127.15,536,817,539,721
201886.0,DeWanna Bonner,2021,2022,0.2005969121276473,0.1643515418609464,0.1970802919708029,0.1223021582733813,0.0130039011703511,0.0212234706616729,0.7076852436434599,0.6091963818312414,0.66205590311657,0.5850914890249692,1161.5333333333333,1369.0166666666669,822,834,769,801
201886.0,DeWanna Bonner,2022,2023,0.1643515418609464,0.1929106477100411,0.1223021582733813,0.1559356136820925,0.0212234706616729,0.0189431704885343,0.6091963818312414,0.6799758291623437,0.5850914890249692,0.6861325519616003,1369.0166666666669,1461.8166666666666,834,994,801,1003
201886.0,DeWanna Bonner,2023,2024,0.1929106477100411,0.1945508067550519,0.1559356136820925,0.1468871595330739,0.0189431704885343,0.0169971671388102,0.6799758291623437,0.6825878134614107,0.6861325519616003,0.7031716872136518,1461.8166666666666,1506.0333333333333,994,1028,1003,1059
201896.0,Briann January,2021,2022,0.0500374429845462,0.0598281857230517,0.042796005706134,0.0506822612085769,0.0125,0.0129151291512915,0.7158417863707536,0.7869707506647576,0.6535502757165225,0.8314583759460012,979.2666666666668,651.8666666666667,701,513,640,542
201913.0,Kia Vaughn,2021,2022,0.1716787318664339,0.2316890881913303,0.1171662125340599,0.1228571428571428,0.0428954423592493,0.0432276657060518,0.6300609459498125,0.8719481813652218,0.6403616698617987,0.8644743398106627,582.4833333333333,401.4,367,350,373,347
202250.0,Tina Charles,2021,2022,0.2865658379459079,0.2650750460809269,0.1934604904632152,0.1680473372781065,0.0267131242740998,0.0296912114014251,0.8152687017530869,0.7416834898621961,0.9563301801218089,0.7390502940402002,900.3166666666667,1139.3,734,845,861,842
202252.0,Alysha Clark,2022,2023,0.1689140945347722,0.1582775499001235,0.1205007824726134,0.1048192771084337,0.0244274809160305,0.0256410256410256,0.7821456986066627,0.7593662798676445,0.801729941451274,0.6422591909242005,816.9833333333333,1093.0166666666669,639,830,655,702
202252.0,Alysha Clark,2023,2024,0.1582775499001235,0.1490639141107923,0.1048192771084337,0.1230248306997742,0.0256410256410256,0.0170523751522533,0.7593662798676445,0.7861346898938215,0.6422591909242005,0.7284611516961935,1093.0166666666669,1127.0333333333333,830,886,702,821
202259.0,Epiphanny Prince,2021,2022,0.1105752264439477,0.0772902932484655,0.0928961748633879,0.0679886685552408,0.0223463687150838,0.0144508670520231,0.8610751676273379,0.8024551034325984,0.8422538524879426,0.7865423959990907,425.05,439.9,366,353,358,346
